sprite,dx,dz,origin,distance
110,-64,64,0,88
110,-32,-64,0,72
110,-32,-32,0,44
110,-32,-16,0,36
110,-32,-1,0,32
110,-32,0,0,32
110,-32,1,0,32
110,-32,16,0,36
110,-32,32,0,44
110,-32,64,0,72
110,-16,-64,0,66
110,-16,-32,0,36
110,-16,-16,0,22
110,-16,-1,0,16
110,-16,0,0,16
110,-16,1,0,16
110,-16,16,0,22
110,-16,32,0,36
110,-16,64,0,66
110,-1,-64,0,64
110,-1,-32,0,32
110,-1,-16,0,16
110,-1,-1,0,1
110,-1,0,0,1
110,-1,1,0,1
110,-1,16,0,16
110,-1,32,0,32
110,-1,64,0,64
110,0,-64,0,64
110,0,-32,0,32
110,0,-16,0,16
110,0,-1,0,1
110,0,0,0,0
110,0,1,0,1
110,0,16,0,16
110,0,32,0,32
110,0,64,0,64
110,1,-64,0,64
110,1,-32,0,32
110,1,-16,0,16
110,1,-1,0,1
110,1,0,0,1
110,1,1,0,1
110,1,16,0,16
110,1,32,0,32
110,1,64,0,64
110,16,-64,0,66
110,16,-32,0,36
110,16,-16,0,22
110,16,-1,0,16
110,16,0,0,16
110,16,1,0,16
110,16,16,0,22
110,16,32,0,36
110,16,64,0,66
110,32,-64,0,72
110,32,-32,0,44
110,32,-16,0,36
110,32,-1,0,32
110,32,0,0,32
110,32,1,0,32
110,32,16,0,36
110,32,32,0,44
110,32,64,0,72
110,64,-64,0,88
110,64,-32,0,72
110,64,-16,0,66
110,64,-1,0,64
110,64,0,0,64
110,64,1,0,64
110,64,16,0,66
110,64,32,0,72
110,64,64,0,88
111,-64,-64,0,88
111,-64,-32,0,72
111,-64,-16,0,66
111,-64,-1,0,64
111,-64,0,0,64
111,-64,1,0,64
111,-64,16,0,66
111,-64,32,0,72
111,-64,64,0,88
111,-32,-64,0,72
111,-32,-32,0,44
111,-32,-16,0,36
111,-32,-1,0,32
111,-32,0,0,32
111,-32,1,0,32
111,-32,16,0,36
111,-32,32,0,44
111,-32,64,0,72
111,-16,-64,0,66
111,-16,-32,0,36
111,-16,-16,0,22
111,-16,-1,0,16
111,-16,0,0,16
111,-16,1,0,16
111,-16,16,0,22
111,-16,32,0,36
111,-16,64,0,66
111,-1,-64,0,64
111,-1,-32,0,32
111,-1,-16,0,16
111,-1,-1,0,1
111,-1,0,0,1
111,-1,1,0,1
111,-1,16,0,16
111,-1,32,0,32
111,-1,64,0,64
111,0,-64,0,64
111,0,-32,0,32
111,0,-16,0,16
111,0,-1,0,1
111,0,0,0,0
111,0,1,0,1
111,0,16,0,16
111,0,32,0,32
111,0,64,0,64
111,1,-64,0,64
111,1,-32,0,32
111,1,-16,0,16
111,1,-1,0,1
111,1,0,0,1
111,1,1,0,1
111,1,16,0,16
111,1,32,0,32
111,1,64,0,64
111,16,-64,0,66
111,16,-32,0,36
111,16,-16,0,22
111,16,-1,0,16
111,16,0,0,16
111,16,1,0,16
111,16,16,0,22
111,16,32,0,36
111,16,64,0,66
111,32,-64,0,72
111,32,-32,0,44
111,32,-16,0,36
111,32,-1,0,32
111,32,0,0,32
111,32,1,0,32
111,32,16,0,36
111,32,32,0,44
111,32,64,0,72
111,64,-64,0,88
111,64,-32,0,72
111,64,-16,0,66
111,64,-1,0,64
111,64,0,0,64
111,64,1,0,64
111,64,16,0,66
111,64,32,0,72
111,64,64,0,88
112,-64,-64,0,88
112,-64,-32,0,72
112,-64,-16,0,66
112,-64,-1,0,64
112,-64,0,0,64
112,-64,1,0,64
112,-64,16,0,66
112,-64,32,0,72
112,-64,64,0,88
112,-32,-64,0,72
112,-32,-32,0,44
112,-32,-16,0,36
112,-32,-1,0,32
112,-32,0,0,32
112,-32,1,0,32
112,-32,16,0,36
112,-32,32,0,44
112,-32,64,0,72
112,-16,-64,0,66
112,-16,-32,0,36
112,-16,-16,0,22
112,-16,-1,0,16
112,-16,0,0,16
112,-16,1,0,16
112,-16,16,0,22
112,-16,32,0,36
112,-16,64,0,66
112,-1,-64,0,64
112,-1,-32,0,32
112,-1,-16,0,16
112,-1,-1,0,1
112,-1,0,0,1
112,-1,1,0,1
112,-1,16,0,16
112,-1,32,0,32
112,-1,64,0,64
112,0,-64,0,64
112,0,-32,0,32
112,0,-16,0,16
112,0,-1,0,1
112,0,0,0,0
112,0,1,0,1
112,0,16,0,16
112,0,32,0,32
112,0,64,0,64
112,1,-64,0,64
112,1,-32,0,32
112,1,-16,0,16
112,1,-1,0,1
112,1,0,0,1
112,1,1,0,1
112,1,16,0,16
112,1,32,0,32
112,1,64,0,64
112,16,-64,0,66
112,16,-32,0,36
112,16,-16,0,22
112,16,-1,0,16
112,16,0,0,16
112,16,1,0,16
112,16,16,0,22
112,16,32,0,36
112,16,64,0,66
112,32,-64,0,72
112,32,-32,0,44
112,32,-16,0,36
112,32,-1,0,32
112,32,0,0,32
112,32,1,0,32
112,32,16,0,36
112,32,32,0,44
112,32,64,0,72
112,64,-64,0,88
112,64,-32,0,72
112,64,-16,0,66
112,64,-1,0,64
112,64,0,0,64
112,64,1,0,64
112,64,16,0,66
112,64,32,0,72
112,64,64,0,88
113,-64,-64,0,88
113,-64,-32,0,72
113,-64,-16,0,66
113,-64,-1,0,64
113,-64,0,0,64
113,-64,1,0,64
113,-64,16,0,66
113,-64,32,0,72
113,-64,64,0,88
113,-32,-64,0,72
113,-32,-32,0,44
113,-32,-16,0,36
113,-32,-1,0,32
113,-32,0,0,32
113,-32,1,0,32
113,-32,16,0,36
113,-32,32,0,44
113,-32,64,0,72
113,-16,-64,0,66
113,-16,-32,0,36
113,-16,-16,0,22
113,-16,-1,0,16
113,-16,0,0,16
113,-16,1,0,16
113,-16,16,0,22
113,-16,32,0,36
113,-16,64,0,66
113,-1,-64,0,64
113,-1,-32,0,32
113,-1,-16,0,16
113,-1,-1,0,1
113,-1,0,0,1
113,-1,1,0,1
113,-1,16,0,16
113,-1,32,0,32
113,-1,64,0,64
113,0,-64,0,64
113,0,-32,0,32
113,0,-16,0,16
113,0,-1,0,1
113,0,0,0,0
113,0,1,0,1
113,0,16,0,16
113,0,32,0,32
113,0,64,0,64
113,1,-64,0,64
113,1,-32,0,32
113,1,-16,0,16
113,1,-1,0,1
113,1,0,0,1
113,1,1,0,1
113,1,16,0,16
113,1,32,0,32
113,1,64,0,64
113,16,-64,0,66
113,16,-32,0,36
113,16,-16,0,22
113,16,-1,0,16
113,16,0,0,16
113,16,1,0,16
113,16,16,0,22
113,16,32,0,36
113,16,64,0,66
113,32,-64,0,72
113,32,-32,0,44
113,32,-16,0,36
113,32,-1,0,32
113,32,0,0,32
113,32,1,0,32
113,32,16,0,36
113,32,32,0,44
113,32,64,0,72
113,64,-64,0,88
113,64,-32,0,72
113,64,-16,0,66
113,64,-1,0,64
113,64,0,0,64
113,64,1,0,64
113,64,16,0,66
113,64,32,0,72
113,64,64,0,88
114,-64,-64,0,88
114,-64,-32,0,72
114,-64,-16,0,66
114,-64,-1,0,64
114,-64,0,0,64
114,-64,1,0,64
114,-64,16,0,66
114,-64,32,0,72
114,-64,64,0,88
114,-32,-64,0,72
114,-32,-32,0,44
114,-32,-16,0,36
114,-32,-1,0,32
114,-32,0,0,32
114,-32,1,0,32
114,-32,16,0,36
114,-32,32,0,44
114,-32,64,0,72
114,-16,-64,0,66
114,-16,-32,0,36
114,-16,-16,0,22
114,-16,-1,0,16
114,-16,0,0,16
114,-16,1,0,16
114,-16,16,0,22
114,-16,32,0,36
114,-16,64,0,66
114,-1,-64,0,64
114,-1,-32,0,32
114,-1,-16,0,16
114,-1,-1,0,1
114,-1,0,0,1
114,-1,1,0,1
114,-1,16,0,16
114,-1,32,0,32
114,-1,64,0,64
114,0,-64,0,64
114,0,-32,0,32
114,0,-16,0,16
114,0,-1,0,1
114,0,0,0,0
114,0,1,0,1
114,0,16,0,16
114,0,32,0,32
114,0,64,0,64
114,1,-64,0,64
114,1,-32,0,32
114,1,-16,0,16
114,1,-1,0,1
114,1,0,0,1
114,1,1,0,1
114,1,16,0,16
114,1,32,0,32
114,1,64,0,64
114,16,-64,0,66
114,16,-32,0,36
114,16,-16,0,22
114,16,-1,0,16
114,16,0,0,16
114,16,1,0,16
114,16,16,0,22
114,16,32,0,36
114,16,64,0,66
114,32,-64,0,72
114,32,-32,0,44
114,32,-16,0,36
114,32,-1,0,32
114,32,0,0,32
114,32,1,0,32
114,32,16,0,36
114,32,32,0,44
114,32,64,0,72
114,64,-64,0,88
114,64,-32,0,72
114,64,-16,0,66
114,64,-1,0,64
114,64,0,0,64
114,64,1,0,64
114,64,16,0,66
114,64,32,0,72
114,64,64,0,88
115,-64,-64,0,88
115,-64,-32,0,72
115,-64,-16,0,66
115,-64,-1,0,64
115,-64,0,0,64
115,-64,1,0,64
115,-64,16,0,66
115,-64,32,0,72
115,-64,64,0,88
115,-32,-64,0,72
115,-32,-32,0,44
115,-32,-16,0,36
115,-32,-1,0,32
115,-32,0,0,32
115,-32,1,0,32
115,-32,16,0,36
115,-32,32,0,44
115,-32,64,0,72
115,-16,-64,0,66
115,-16,-32,0,36
115,-16,-16,0,22
115,-16,-1,0,16
115,-16,0,0,16
115,-16,1,0,16
115,-16,16,0,22
115,-16,32,0,36
115,-16,64,0,66
115,-1,-64,0,64
115,-1,-32,0,32
115,-1,-16,0,16
115,-1,-1,0,1
115,-1,0,0,1
115,-1,1,0,1
115,-1,16,0,16
115,-1,32,0,32
115,-1,64,0,64
115,0,-64,0,64
115,0,-32,0,32
115,0,-16,0,16
115,0,-1,0,1
115,0,0,0,0
115,0,1,0,1
115,0,16,0,16
115,0,32,0,32
115,0,64,0,64
115,1,-64,0,64
115,1,-32,0,32
115,1,-16,0,16
115,1,-1,0,1
115,1,0,0,1
115,1,1,0,1
115,1,16,0,16
115,1,32,0,32
115,1,64,0,64
115,16,-64,0,66
115,16,-32,0,36
115,16,-16,0,22
115,16,-1,0,16
115,16,0,0,16
115,16,1,0,16
115,16,16,0,22
115,16,32,0,36
115,16,64,0,66
115,32,-64,0,72
115,32,-32,0,44
115,32,-16,0,36
115,32,-1,0,32
115,32,0,0,32
115,32,1,0,32
115,32,16,0,36
115,32,32,0,44
115,32,64,0,72
115,64,-64,0,88
115,64,-32,0,72
115,64,-16,0,66
115,64,-1,0,64
115,64,0,0,64
115,64,1,0,64
115,64,16,0,66
115,64,32,0,72
115,64,64,0,88
116,-64,-64,0,88
116,-64,-32,0,72
116,-64,-16,0,66
116,-64,-1,0,64
116,-64,0,0,64
116,-64,1,0,64
116,-64,16,0,66
116,-64,32,0,72
116,-64,64,0,88
116,-32,-64,0,72
116,-32,-32,0,44
116,-32,-16,0,36
116,-32,-1,0,32
116,-32,0,0,32
116,-32,1,0,32
116,-32,16,0,36
116,-32,32,0,44
116,-32,64,0,72
116,-16,-64,0,66
116,-16,-32,0,36
116,-16,-16,0,22
116,-16,-1,0,16
116,-16,0,0,16
116,-16,1,0,16
116,-16,16,0,22
116,-16,32,0,36
116,-16,64,0,66
116,-1,-64,0,64
116,-1,-32,0,32
116,-1,-16,0,16
116,-1,-1,0,1
116,-1,0,0,1
116,-1,1,0,1
116,-1,16,0,16
116,-1,32,0,32
116,-1,64,0,64
116,0,-64,0,64
116,0,-32,0,32
116,0,-16,0,16
116,0,-1,0,1
116,0,0,0,0
116,0,1,0,1
116,0,16,0,16
116,0,32,0,32
116,0,64,0,64
116,1,-64,0,64
116,1,-32,0,32
116,1,-16,0,16
116,1,-1,0,1
116,1,0,0,1
116,1,1,0,1
116,1,16,0,16
116,1,32,0,32
116,1,64,0,64
116,16,-64,0,66
116,16,-32,0,36
116,16,-16,0,22
116,16,-1,0,16
116,16,0,0,16
116,16,1,0,16
116,16,16,0,22
116,16,32,0,36
116,16,64,0,66
116,32,-64,0,72
116,32,-32,0,44
116,32,-16,0,36
116,32,-1,0,32
116,32,0,0,32
116,32,1,0,32
116,32,16,0,36
116,32,32,0,44
116,32,64,0,72
116,64,-64,0,88
116,64,-32,0,72
116,64,-16,0,66
116,64,-1,0,64
116,64,0,0,64
116,64,1,0,64
116,64,16,0,66
116,64,32,0,72
116,64,64,0,88
